gender,age,time_of_day,date
0,31,9,0802
0,32,10,0802
0,24,10,0802
0,43,10,0802
0,32,10,0802
0,50,10,0802
0,32,10,0802
0,53,10,0802
0,26,10,0802
0,26,10,0802
0,30,10,0802
0,33,10,0802
0,28,10,0802
0,29,10,0802
0,36,10,0802
0,35,10,0802
0,34,10,0802
0,33,10,0802
0,30,10,0802
0,40,10,0802
0,35,10,0802
0,33,10,0802
0,42,10,0802
0,48,10,0802
0,33,10,0802
0,40,10,0802
0,33,10,0802
0,51,11,0802
0,32,11,0802
0,43,11,0802
0,32,11,0802
0,40,11,0802
0,36,11,0802
0,30,11,0802
0,33,11,0802
0,30,11,0802
0,66,11,0802
0,48,11,0802
0,37,11,0802
0,51,11,0802
0,26,11,0802
0,34,11,0802
0,30,11,0802
0,38,11,0802
0,33,11,0802
0,29,11,0802
0,32,11,0802
0,27,11,0802
0,27,11,0802
0,32,11,0802
0,75,11,0802
0,59,11,0802
0,38,11,0802
0,49,11,0802
0,34,11,0802
0,25,11,0802
0,25,11,0802
0,26,11,0802
0,30,11,0802
0,51,11,0802
0,35,11,0802
0,54,11,0802
0,46,11,0802
0,37,11,0802
0,49,11,0802
0,43,11,0802
0,45,11,0802
0,43,11,0802
0,42,11,0802
0,29,11,0802
0,46,11,0802
0,26,11,0802
0,54,11,0802
0,60,11,0802
0,36,11,0802
0,60,11,0802
0,40,12,0802
0,44,12,0802
0,33,12,0802
0,26,12,0802
0,22,12,0802
0,44,12,0802
0,59,12,0802
0,64,12,0802
0,23,12,0802
0,32,12,0802
0,37,12,0802
0,28,12,0802
0,34,12,0802
0,43,12,0802
0,44,12,0802
0,29,12,0802
0,42,12,0802
0,42,12,0802
0,33,12,0802
0,26,12,0802
0,23,12,0802
0,33,12,0802
0,45,12,0802
0,52,12,0802
0,52,12,0802
0,55,12,0802
0,25,12,0802
0,44,12,0802
0,52,12,0802
0,23,12,0802
0,58,12,0802
0,32,12,0802
0,38,12,0802
0,47,12,0802
0,42,12,0802
0,33,12,0802
0,36,12,0802
0,44,12,0802
0,47,12,0802
0,36,12,0802
0,58,12,0802
0,43,12,0802
0,27,12,0802
0,33,12,0802
0,32,12,0802
0,29,12,0802
0,34,12,0802
0,45,12,0802
0,56,12,0802
0,46,12,0802
0,42,12,0802
0,32,12,0802
0,27,12,0802
0,75,12,0802
0,38,12,0802
0,43,12,0802
0,28,12,0802
0,52,12,0802
0,52,12,0802
0,38,12,0802
0,25,12,0802
0,28,12,0802
0,61,12,0802
0,33,12,0802
0,29,12,0802
0,27,12,0802
0,29,12,0802
0,35,12,0802
0,27,12,0802
0,27,12,0802
0,27,12,0802
0,43,12,0802
0,27,12,0802
0,26,12,0802
0,29,12,0802
0,33,12,0802
0,25,12,0802
0,42,12,0802
0,32,12,0802
0,47,12,0802
0,33,13,0802
0,44,13,0802
0,33,13,0802
0,51,13,0802
0,36,13,0802
0,58,13,0802
0,40,13,0802
0,40,13,0802
0,36,13,0802
0,28,13,0802
0,31,13,0802
0,31,13,0802
0,31,13,0802
0,47,13,0802
0,29,13,0802
0,38,13,0802
0,41,13,0802
0,31,13,0802
0,43,13,0802
0,33,13,0802
0,32,13,0802
0,59,13,0802
0,25,13,0802
0,35,13,0802
0,27,13,0802
0,26,13,0802
0,25,13,0802
0,25,13,0802
0,25,13,0802
0,33,13,0802
0,40,13,0802
0,31,13,0802
0,101,13,0802
0,29,13,0802
0,28,13,0802
0,35,13,0802
0,30,13,0802
0,31,13,0802
0,24,13,0802
0,25,13,0802
0,43,13,0802
0,33,13,0802
0,61,13,0802
0,31,13,0802
0,44,13,0802
0,46,13,0802
0,48,13,0802
0,40,13,0802
0,30,13,0802
0,38,13,0802
0,49,13,0802
0,67,13,0802
0,31,13,0802
0,34,13,0802
0,23,13,0802
0,33,13,0802
0,33,13,0802
0,23,13,0802
0,60,13,0802
0,32,13,0802
0,64,13,0802
0,30,13,0802
0,36,13,0802
0,42,13,0802
0,31,13,0802
0,28,13,0802
0,56,13,0802
0,30,13,0802
0,47,13,0802
0,31,13,0802
0,25,13,0802
0,31,13,0802
0,22,13,0802
0,33,13,0802
0,33,13,0802
0,44,13,0802
0,51,13,0802
0,51,13,0802
0,25,13,0802
0,44,13,0802
0,26,13,0802
0,33,13,0802
0,53,13,0802
0,25,13,0802
0,46,13,0802
0,25,13,0802
0,18,13,0802
0,55,13,0802
0,29,13,0802
0,30,13,0802
0,31,13,0802
0,29,13,0802
0,60,13,0802
0,17,13,0802
0,25,13,0802
0,26,13,0802
0,33,13,0802
0,32,13,0802
0,25,13,0802
0,36,13,0802
0,52,13,0802
0,25,13,0802
0,28,13,0802
0,27,13,0802
0,23,13,0802
0,30,13,0802
0,37,13,0802
0,31,13,0802
0,31,14,0802
0,27,14,0802
0,23,14,0802
0,23,14,0802
0,40,14,0802
0,27,14,0802
0,27,14,0802
0,30,14,0802
0,26,14,0802
0,28,14,0802
0,60,14,0802
0,27,14,0802
0,43,14,0802
0,27,14,0802
0,36,14,0802
0,43,14,0802
0,51,14,0802
0,33,14,0802
0,36,14,0802
0,31,14,0802
0,28,14,0802
0,29,14,0802
0,25,14,0802
0,31,14,0802
0,29,14,0802
0,31,14,0802
0,43,14,0802
0,34,14,0802
0,39,14,0802
0,27,14,0802
0,26,14,0802
0,43,14,0802
0,26,14,0802
0,27,14,0802
0,51,14,0802
0,42,14,0802
0,46,14,0802
0,56,14,0802
0,37,14,0802
0,28,14,0802
0,24,14,0802
0,47,14,0802
0,34,14,0802
0,28,14,0802
0,26,14,0802
0,46,14,0802
0,56,14,0802
0,28,14,0802
0,37,14,0802
0,29,14,0802
0,28,14,0802
0,27,14,0802
0,61,14,0802
0,41,15,0802
0,26,15,0802
0,30,15,0802
0,56,15,0802
0,34,15,0802
0,30,15,0802
0,29,15,0802
0,39,15,0802
0,32,14,0802
0,36,15,0802
0,45,15,0802
0,50,15,0802
0,49,15,0802
0,26,15,0802
0,28,15,0802
0,29,15,0802
0,48,15,0802
0,42,15,0802
0,17,15,0802
0,46,15,0802
0,56,15,0802
0,49,15,0802
0,29,15,0802
0,28,15,0802
0,24,15,0802
0,38,15,0802
0,43,15,0802
0,40,15,0802
0,29,15,0802
0,24,15,0802
0,29,15,0802
0,33,15,0802
0,41,15,0802
0,28,15,0802
0,101,15,0802
0,28,15,0802
0,28,15,0802
0,32,15,0802
0,30,15,0802
0,32,15,0802
0,29,15,0802
0,27,15,0802
0,52,15,0802
0,39,15,0802
0,35,15,0802
0,52,15,0802
0,30,15,0802
0,56,15,0802
0,44,15,0802
0,51,15,0802
0,32,15,0802
0,55,15,0802
0,47,15,0802
0,30,15,0802
0,46,15,0802
0,35,15,0802
0,17,15,0802
0,40,15,0802
0,36,15,0802
0,44,15,0802
0,52,15,0802
0,29,15,0802
0,26,15,0802
0,28,15,0802
0,29,15,0802
0,36,15,0802
0,28,15,0802
0,37,15,0802
0,27,15,0802
0,56,15,0802
0,33,15,0802
0,59,15,0802
0,24,15,0802
0,39,16,0802
0,17,16,0802
0,52,16,0802
0,26,16,0802
0,40,16,0802
0,27,16,0802
0,42,16,0802
0,42,16,0802
0,28,16,0802
0,55,16,0802
0,47,16,0802
0,65,16,0802
0,25,16,0802
0,40,16,0802
0,31,16,0802
0,25,16,0802
0,31,16,0802
0,47,16,0802
0,32,16,0802
0,29,16,0802
0,25,16,0802
0,24,16,0802
0,32,16,0802
0,34,16,0802
0,25,16,0802
0,33,16,0802
0,34,16,0802
0,38,16,0802
0,30,16,0802
0,48,16,0802
0,35,16,0802
0,59,16,0802
0,25,16,0802
0,26,16,0802
0,52,16,0802
0,40,16,0802
0,49,16,0802
0,40,16,0802
0,32,16,0802
0,59,16,0802
0,58,16,0802
0,36,16,0802
0,40,16,0802
0,24,16,0802
0,28,16,0802
0,24,16,0802
0,40,16,0802
0,31,16,0802
0,33,16,0802
0,29,16,0802
0,29,16,0802
0,30,16,0802
0,40,16,0802
0,37,16,0802
0,62,16,0802
0,42,16,0802
0,27,16,0802
0,33,16,0802
0,45,16,0802
0,52,16,0802
0,66,16,0802
0,34,16,0802
0,31,16,0802
0,52,16,0802
0,40,16,0802
0,31,16,0802
0,55,16,0802
0,46,16,0802
0,45,16,0802
0,59,16,0802
0,23,16,0802
0,38,16,0802
0,60,16,0802
0,30,16,0802
0,32,16,0802
0,64,16,0802
0,36,16,0802
0,44,16,0802
0,47,16,0802
0,44,16,0802
0,30,16,0802
0,25,16,0802
0,52,16,0802
0,25,16,0802
0,27,16,0802
0,39,16,0802
0,35,16,0802
0,40,16,0802
0,36,16,0802
0,48,16,0802
0,46,16,0802
0,41,16,0802
0,29,16,0802
0,39,16,0802
0,31,16,0802
0,32,16,0802
0,34,16,0802
0,47,16,0802
0,31,16,0802
0,38,16,0802
0,24,16,0802
0,43,16,0802
0,45,16,0802
0,29,16,0802
0,32,16,0802
0,29,16,0802
0,39,16,0802
0,26,16,0802
0,30,16,0802
0,39,16,0802
0,35,16,0802
0,26,16,0802
0,28,16,0802
0,30,16,0802
0,61,16,0802
0,31,16,0802
0,17,16,0802
0,27,16,0802
0,34,16,0802
0,26,16,0802
0,53,16,0802
0,40,16,0802
0,46,16,0802
0,43,16,0802
0,55,16,0802
0,35,16,0802
0,36,16,0802
0,38,16,0802
0,39,16,0802
0,30,16,0802
0,56,16,0802
0,25,16,0802
0,53,16,0802
0,39,16,0802
0,40,16,0802
0,40,16,0802
0,52,16,0802
0,30,16,0802
0,24,16,0802
0,48,17,0802
0,41,17,0802
0,43,16,0802
0,29,17,0802
0,38,17,0802
0,44,17,0802
0,64,17,0802
0,28,17,0802
0,51,17,0802
0,29,17,0802
0,28,17,0802
0,42,17,0802
0,39,17,0802
0,33,17,0802
0,29,17,0802
0,29,17,0802
0,47,17,0802
0,28,17,0802
0,37,17,0802
0,35,17,0802
0,26,17,0802
0,28,17,0802
0,27,17,0802
0,35,17,0802
0,43,17,0802
0,47,17,0802
0,31,17,0802
0,52,17,0802
0,37,17,0802
0,45,17,0802
0,48,17,0802
0,25,17,0802
0,36,17,0802
0,51,17,0802
0,24,17,0802
0,31,17,0802
0,51,17,0802
0,17,17,0802
0,36,17,0802
0,36,17,0802
0,39,17,0802
0,37,17,0802
0,31,17,0802
0,33,17,0802
0,29,17,0802
0,53,17,0802
0,32,17,0802
0,30,17,0802
0,39,17,0802
0,54,17,0802
0,39,17,0802
0,35,17,0802
0,37,17,0802
0,51,17,0802
0,27,17,0802
0,25,17,0802
0,33,17,0802
0,53,17,0802
0,39,17,0802
0,29,17,0802
0,30,17,0802
0,32,17,0802
0,17,17,0802
0,46,17,0802
0,39,17,0802
0,59,17,0802
0,35,17,0802
0,41,17,0802
0,31,17,0802
0,42,17,0802
0,31,17,0802
0,35,17,0802
0,42,17,0802
0,28,17,0802
0,38,17,0802
0,29,17,0802
0,28,17,0802
0,40,17,0802
0,28,17,0802
0,52,17,0802
0,34,17,0802
0,49,17,0802
0,32,17,0802
0,40,17,0802
0,32,17,0802
0,56,17,0802
0,28,17,0802
0,53,17,0802
0,25,17,0802
0,47,17,0802
0,45,17,0802
0,42,17,0802
0,40,17,0802
0,59,17,0802
0,59,17,0802
0,41,17,0802
0,40,17,0802
0,23,17,0802
0,24,17,0802
0,33,17,0802
0,33,17,0802
0,30,17,0802
0,30,17,0802
0,31,17,0802
0,26,17,0802
0,33,17,0802
0,44,17,0802
0,28,17,0802
0,29,17,0802
0,27,17,0802
0,42,17,0802
0,31,17,0802
0,34,17,0802
0,35,17,0802
0,48,17,0802
0,38,17,0802
0,23,17,0802
0,33,17,0802
0,44,17,0802
0,29,17,0802
0,35,17,0802
0,40,17,0802
0,31,17,0802
0,39,17,0802
0,34,17,0802
0,31,17,0802
0,41,17,0802
0,33,17,0802
0,29,17,0802
0,30,17,0802
0,29,17,0802
0,45,17,0802
0,38,17,0802
0,29,17,0802
0,23,17,0802
0,29,17,0802
0,39,17,0802
0,35,17,0802
0,29,17,0802
0,23,17,0802
0,28,17,0802
0,46,17,0802
0,33,17,0802
0,39,17,0802
0,27,17,0802
0,31,17,0802
0,29,17,0802
0,33,17,0802
0,59,17,0802
0,48,17,0802
0,30,17,0802
0,45,17,0802
0,37,17,0802
0,50,17,0802
0,31,17,0802
0,32,17,0802
0,36,17,0802
0,34,17,0802
0,32,17,0802
0,38,18,0802
0,29,18,0802
0,64,18,0802
0,28,18,0802
0,34,18,0802
0,27,18,0802
0,36,18,0802
0,37,18,0802
0,31,18,0802
0,66,18,0802
0,37,18,0802
0,33,18,0802
0,33,18,0802
0,27,18,0802
0,31,18,0802
0,39,18,0802
0,35,18,0802
0,32,18,0802
0,41,18,0802
0,25,18,0802
0,49,18,0802
0,31,18,0802
0,29,18,0802
0,46,18,0802
0,34,18,0802
0,36,18,0802
0,26,18,0802
0,35,18,0802
0,29,18,0802
0,24,18,0802
0,47,18,0802
0,23,18,0802
0,28,18,0802
0,25,18,0802
0,29,18,0802
0,39,18,0802
0,47,18,0802
0,29,18,0802
0,59,18,0802
0,33,18,0802
0,41,18,0802
0,27,18,0802
0,28,18,0802
0,32,18,0802
0,38,18,0802
0,34,18,0802
0,36,18,0802
0,40,18,0802
0,40,18,0802
0,31,18,0802
0,39,18,0802
0,43,18,0802
0,31,18,0802
0,60,18,0802
0,36,18,0802
0,53,18,0802
0,33,18,0802
0,43,18,0802
0,33,18,0802
0,38,18,0802
0,43,18,0802
0,41,18,0802
0,29,18,0802
0,40,18,0802
0,33,18,0802
0,43,18,0802
0,40,18,0802
0,38,18,0802
0,24,18,0802
0,28,18,0802
0,26,18,0802
0,29,18,0802
0,31,18,0802
0,38,18,0802
0,38,18,0802
0,28,18,0802
0,29,18,0802
0,29,18,0802
0,29,18,0802
0,27,18,0802
0,53,18,0802
0,29,18,0802
0,28,18,0802
0,38,18,0802
0,37,19,0802
0,29,19,0802
0,28,19,0802
0,29,19,0802
0,34,19,0802
0,36,19,0802
0,31,19,0802
0,47,19,0802
0,24,19,0802
0,39,19,0802
0,24,19,0802
0,27,19,0802
0,24,19,0802
0,24,19,0802
0,32,19,0802
0,45,19,0802
0,48,19,0802
0,46,19,0802
0,34,19,0802
0,39,19,0802
0,30,19,0802
0,27,19,0802
0,45,19,0802
0,41,19,0802
0,34,19,0802
0,38,19,0802
0,28,19,0802
0,37,19,0802
0,25,19,0802
0,27,19,0802
0,47,19,0802
0,40,19,0802
0,44,19,0802
0,39,19,0802
0,28,19,0802
0,17,19,0802
0,29,19,0802
0,36,19,0802
0,35,19,0802
0,26,19,0802
0,33,19,0802
0,27,19,0802
0,28,19,0802
0,43,19,0802
0,39,19,0802
0,26,19,0802
0,42,19,0802
0,26,19,0802
0,30,19,0802
0,31,19,0802
0,34,20,0802
0,17,20,0802
0,27,20,0802
0,33,20,0802
0,30,20,0802
0,26,20,0802
0,38,20,0802
0,36,20,0802
0,39,20,0802
0,35,20,0802
0,43,20,0802
0,29,20,0802
0,28,20,0802
0,44,20,0802
0,36,20,0802
0,30,20,0802
0,33,20,0802
0,28,20,0802
0,36,20,0802
0,27,20,0802
0,37,20,0802
0,30,20,0802
0,35,20,0802
0,26,20,0802
0,40,20,0802
0,40,20,0802
0,36,20,0802
0,23,20,0802
0,44,20,0802
0,45,20,0802
0,28,20,0802
0,32,20,0802
0,31,20,0802
0,25,20,0802
0,37,20,0802
0,29,20,0802
0,41,20,0802
0,32,21,0802
0,32,21,0802
0,26,21,0802
0,59,21,0802
0,34,21,0802
0,49,21,0802
0,17,21,0802
0,28,21,0802
0,39,21,0802
0,40,21,0802
0,37,21,0802
0,30,21,0802
0,36,21,0802
0,45,21,0802
0,28,21,0802
0,26,21,0802
0,30,21,0802
0,59,21,0802
0,25,21,0802
0,35,21,0802
0,33,21,0802
0,26,21,0802
0,17,21,0802
0,28,21,0802
0,26,21,0802
0,54,21,0802
0,49,21,0802
0,23,21,0802
0,33,21,0802
0,17,21,0802
0,33,21,0802
0,28,21,0802
0,25,21,0802
0,54,21,0802
0,27,21,0802
0,30,21,0802
0,25,21,0802
0,17,22,0802
0,28,22,0802
0,32,22,0802
0,33,22,0802
0,37,22,0802
0,29,22,0802
0,43,22,0802
0,28,22,0802
0,25,22,0802
0,24,22,0802
0,27,22,0802
0,41,22,0802
0,27,22,0802
0,28,22,0802
0,33,22,0802
0,26,22,0802
0,25,22,0802
0,61,22,0802
0,33,22,0802
0,30,22,0802
0,39,22,0802
0,27,22,0802
0,31,22,0802
0,59,22,0802
0,25,22,0802
0,30,22,0802
0,40,23,0802
0,23,23,0802
0,27,23,0802
0,18,23,0802
0,25,23,0802
0,26,23,0802
0,34,23,0802
0,48,23,0802
0,25,23,0802
0,30,23,0802
0,22,23,0802
0,25,23,0802
0,38,23,0802
0,31,23,0802
0,29,23,0802
0,30,0,0803
0,28,0,0803
0,39,0,0803
0,47,0,0803
0,34,0,0803
0,24,0,0803
0,28,0,0803
0,28,0,0803
0,39,0,0803
0,26,0,0803
0,31,0,0803
0,62,0,0803
0,39,0,0803
0,31,0,0803
0,29,0,0803
0,26,1,0803
0,30,1,0803
0,27,1,0803
0,39,1,0803
0,45,1,0803
0,29,1,0803
0,22,1,0803
0,27,1,0803
0,26,1,0803
0,25,1,0803
0,26,2,0803
0,41,2,0803
0,41,2,0803
0,29,3,0803
0,27,4,0803
0,50,5,0803
0,27,6,0803
0,30,6,0803
0,31,7,0803
0,59,7,0803
0,42,7,0803
0,36,7,0803
0,64,7,0803
0,45,7,0803
0,25,7,0803
0,37,7,0803
0,29,8,0803
0,36,8,0803
0,37,8,0803
0,46,8,0803
0,30,8,0803
0,22,8,0803
0,31,8,0803
0,25,8,0803
0,29,8,0803
0,22,8,0803
0,33,8,0803
0,22,8,0803
0,36,9,0803
0,31,9,0803
0,35,9,0803
0,52,9,0803
0,42,9,0803
0,54,9,0803
0,51,9,0803
0,32,9,0803
0,25,9,0803
0,50,9,0803
0,27,9,0803
0,36,9,0803
0,32,9,0803
0,26,9,0803
0,27,9,0803
0,34,9,0803
0,51,9,0803
0,53,9,0803
0,25,9,0803
0,28,9,0803
0,42,9,0803
0,42,9,0803
0,35,9,0803
0,25,9,0803
0,25,9,0803
0,35,10,0803
0,27,10,0803
0,24,10,0803
0,29,10,0803
0,26,10,0803
0,32,10,0803
0,30,10,0803
0,25,10,0803
0,42,10,0803
0,44,10,0803
0,33,10,0803
0,30,10,0803
0,34,10,0803
0,33,10,0803
0,24,10,0803
0,43,10,0803
0,68,10,0803
0,43,10,0803
0,24,10,0803
0,64,10,0803
0,47,10,0803
0,31,10,0803
0,31,10,0803
0,24,10,0803
0,39,10,0803
0,53,10,0803
0,26,10,0803
0,34,10,0803
0,28,10,0803
0,40,10,0803
0,29,10,0803
0,58,10,0803
0,42,10,0803
0,25,10,0803
0,24,10,0803
0,39,10,0803
0,28,10,0803
0,44,10,0803
0,47,10,0803
0,35,10,0803
0,24,10,0803
0,27,10,0803
0,25,10,0803
0,32,10,0803
0,33,10,0803
0,27,10,0803
0,33,10,0803
0,31,10,0803
0,24,10,0803
0,50,11,0803
0,24,10,0803
0,30,11,0803
0,29,11,0803
0,24,11,0803
0,25,11,0803
0,25,11,0803
0,40,11,0803
0,53,11,0803
0,25,11,0803
0,32,11,0803
0,35,11,0803
0,25,11,0803
0,58,11,0803
0,34,11,0803
0,57,11,0803
0,40,11,0803
0,43,11,0803
0,25,11,0803
0,26,11,0803
0,37,11,0803
0,48,11,0803
0,35,11,0803
0,28,11,0803
0,33,11,0803
0,42,11,0803
0,28,11,0803
0,26,11,0803
0,49,11,0803
0,39,11,0803
0,27,11,0803
0,28,11,0803
0,25,11,0803
0,27,11,0803
0,30,11,0803
0,24,11,0803
0,29,11,0803
0,58,11,0803
0,32,11,0803
0,34,11,0803
0,27,11,0803
0,25,11,0803
0,43,11,0803
0,54,11,0803
0,29,11,0803
0,28,11,0803
0,58,11,0803
0,26,11,0803
0,30,11,0803
0,27,11,0803
0,28,12,0803
0,34,12,0803
0,35,12,0803
0,26,12,0803
0,50,12,0803
0,32,12,0803
0,29,12,0803
0,33,12,0803
0,32,12,0803
0,50,12,0803
0,32,12,0803
0,37,12,0803
0,35,12,0803
0,28,12,0803
0,31,12,0803
0,50,12,0803
0,39,12,0803
0,24,12,0803
0,26,12,0803
0,33,12,0803
0,30,12,0803
0,37,12,0803
0,50,12,0803
0,50,12,0803
0,28,12,0803
0,32,12,0803
0,34,12,0803
0,27,12,0803
0,43,12,0803
0,31,12,0803
0,57,12,0803
0,29,12,0803
0,61,12,0803
0,32,12,0803
0,52,12,0803
0,35,12,0803
0,27,12,0803
0,26,12,0803
0,26,12,0803
0,23,12,0803
0,28,12,0803
0,50,12,0803
0,28,12,0803
0,26,12,0803
0,45,12,0803
0,25,12,0803
0,25,12,0803
0,32,12,0803
0,34,12,0803
0,23,12,0803
0,25,12,0803
0,23,12,0803
0,42,12,0803
0,27,12,0803
0,26,12,0803
0,37,12,0803
0,33,12,0803
0,28,12,0803
0,27,12,0803
0,33,12,0803
0,36,12,0803
0,61,12,0803
0,37,12,0803
0,52,12,0803
0,44,12,0803
0,31,12,0803
0,28,12,0803
0,25,12,0803
0,33,13,0803
0,25,13,0803
0,27,13,0803
0,43,12,0803
0,42,13,0803
0,30,13,0803
0,44,13,0803
0,34,13,0803
0,28,13,0803
0,30,13,0803
0,32,13,0803
0,25,13,0803
0,28,13,0803
0,42,13,0803
0,23,13,0803
0,29,13,0803
0,31,13,0803
0,35,13,0803
0,25,13,0803
0,43,13,0803
0,28,13,0803
0,49,13,0803
0,28,13,0803
0,38,13,0803
0,28,13,0803
0,43,13,0803
0,52,13,0803
0,37,13,0803
0,28,13,0803
0,57,13,0803
0,44,13,0803
0,44,13,0803
0,50,13,0803
0,33,13,0803
0,23,13,0803
0,32,13,0803
0,52,13,0803
0,30,13,0803
0,27,13,0803
0,29,13,0803
0,23,13,0803
0,43,13,0803
0,34,13,0803
0,25,13,0803
0,52,13,0803
0,27,13,0803
0,34,13,0803
0,30,13,0803
0,44,13,0803
0,28,13,0803
0,29,13,0803
0,64,13,0803
0,44,13,0803
0,30,13,0803
0,25,13,0803
0,40,13,0803
0,40,13,0803
0,40,13,0803
0,38,13,0803
0,25,13,0803
0,31,13,0803
0,50,13,0803
0,22,13,0803
0,45,13,0803
0,25,13,0803
0,33,13,0803
0,31,13,0803
0,28,13,0803
0,25,13,0803
0,30,13,0803
0,28,13,0803
0,40,13,0803
0,43,13,0803
0,52,13,0803
0,28,13,0803
0,33,14,0803
0,36,14,0803
0,31,14,0803
0,27,14,0803
0,32,14,0803
0,44,14,0803
0,29,14,0803
0,35,14,0803
0,40,14,0803
0,31,14,0803
0,32,14,0803
0,36,14,0803
0,42,14,0803
0,32,14,0803
0,58,14,0803
0,40,14,0803
0,30,14,0803
0,27,14,0803
0,27,14,0803
0,29,14,0803
0,37,14,0803
0,40,14,0803
0,28,14,0803
0,27,14,0803
0,30,14,0803
0,36,14,0803
0,32,14,0803
0,43,14,0803
0,34,14,0803
0,32,14,0803
0,35,14,0803
0,29,14,0803
0,27,14,0803
0,35,14,0803
0,58,14,0803
0,40,14,0803
0,32,14,0803
0,33,14,0803
0,46,14,0803
0,39,14,0803
0,50,14,0803
0,52,14,0803
0,27,14,0803
0,30,14,0803
0,26,14,0803
0,32,14,0803
0,53,14,0803
0,40,14,0803
0,50,14,0803
0,31,14,0803
0,27,14,0803
0,44,14,0803
0,43,14,0803
0,29,14,0803
0,30,14,0803
0,24,14,0803
0,22,14,0803
0,35,14,0803
0,27,14,0803
0,50,14,0803
0,33,14,0803
0,40,14,0803
0,28,14,0803
0,31,14,0803
0,25,14,0803
0,32,14,0803
0,28,14,0803
0,28,14,0803
0,30,14,0803
0,27,14,0803
0,37,14,0803
0,22,14,0803
0,50,14,0803
0,32,15,0803
0,25,15,0803
0,27,15,0803
0,25,15,0803
0,43,15,0803
0,75,15,0803
0,31,15,0803
0,50,15,0803
0,23,15,0803
0,31,15,0803
0,33,15,0803
0,27,15,0803
0,27,15,0803
0,52,15,0803
0,40,15,0803
0,32,15,0803
0,37,15,0803
0,68,15,0803
0,28,15,0803
0,28,15,0803
0,31,15,0803
0,23,15,0803
0,27,15,0803
0,28,15,0803
0,50,15,0803
0,44,15,0803
0,36,15,0803
0,53,15,0803
0,41,15,0803
0,24,15,0803
0,33,15,0803
0,39,15,0803
0,28,15,0803
0,28,15,0803
0,28,15,0803
0,30,15,0803
0,40,15,0803
0,26,15,0803
0,28,15,0803
0,25,15,0803
0,31,15,0803
0,33,15,0803
0,35,15,0803
0,50,15,0803
0,22,15,0803
0,53,15,0803
0,30,15,0803
0,24,15,0803
0,36,15,0803
0,33,15,0803
0,31,15,0803
0,28,15,0803
0,22,15,0803
0,50,15,0803
0,26,15,0803
0,27,15,0803
0,47,15,0803
0,39,15,0803
0,27,15,0803
0,52,15,0803
0,31,15,0803
0,43,15,0803
0,43,15,0803
0,47,15,0803
0,28,15,0803
0,31,15,0803
0,31,16,0803
0,34,16,0803
0,29,16,0803
0,36,16,0803
0,40,16,0803
0,39,16,0803
0,51,16,0803
0,68,15,0803
0,44,16,0803
0,30,16,0803
0,39,16,0803
0,23,16,0803
0,68,16,0803
0,34,16,0803
0,28,16,0803
0,48,16,0803
0,42,16,0803
0,37,16,0803
0,30,16,0803
0,32,16,0803
0,59,16,0803
0,29,16,0803
0,44,16,0803
0,22,16,0803
0,26,16,0803
0,31,16,0803
0,33,16,0803
0,31,16,0803
0,27,16,0803
0,32,16,0803
0,39,16,0803
0,34,16,0803
0,39,16,0803
0,47,16,0803
0,27,16,0803
0,40,16,0803
0,30,16,0803
0,23,16,0803
0,25,16,0803
0,42,16,0803
0,40,16,0803
0,28,16,0803
0,31,16,0803
0,27,16,0803
0,32,16,0803
0,27,16,0803
0,35,16,0803
0,22,16,0803
0,29,16,0803
0,32,16,0803
0,27,16,0803
0,47,16,0803
0,25,16,0803
0,33,16,0803
0,36,16,0803
0,51,17,0803
0,24,17,0803
0,31,17,0803
0,30,17,0803
0,23,17,0803
0,34,17,0803
0,33,17,0803
0,27,17,0803
0,29,17,0803
0,45,17,0803
0,29,17,0803
0,26,17,0803
0,28,17,0803
0,35,17,0803
0,45,17,0803
0,25,17,0803
0,47,17,0803
0,44,17,0803
0,23,17,0803
0,29,17,0803
0,27,17,0803
0,41,17,0803
0,28,17,0803
0,27,17,0803
0,22,17,0803
0,30,17,0803
0,27,17,0803
0,32,17,0803
0,40,17,0803
0,39,17,0803
0,25,17,0803
0,30,17,0803
0,47,17,0803
0,53,17,0803
0,33,17,0803
0,39,17,0803
0,31,17,0803
0,31,17,0803
0,24,17,0803
0,28,17,0803
0,28,17,0803
0,45,17,0803
0,29,17,0803
0,33,17,0803
0,30,17,0803
0,27,17,0803
0,28,17,0803
0,37,17,0803
0,31,18,0803
0,28,18,0803
0,42,18,0803
0,53,18,0803
0,39,18,0803
0,33,18,0803
0,42,18,0803
0,43,18,0803
0,41,18,0803
0,40,18,0803
0,34,18,0803
0,25,18,0803
0,35,18,0803
0,30,18,0803
0,47,18,0803
0,39,18,0803
0,31,18,0803
0,52,18,0803
0,25,18,0803
0,36,18,0803
0,33,18,0803
0,28,18,0803
0,27,18,0803
0,27,18,0803
0,33,18,0803
0,29,18,0803
0,51,18,0803
0,59,18,0803
0,43,18,0803
0,31,18,0803
0,40,18,0803
0,33,18,0803
0,32,18,0803
0,32,18,0803
0,33,18,0803
0,30,18,0803
0,33,18,0803
0,27,18,0803
0,30,18,0803
0,25,18,0803
0,33,18,0803
0,44,18,0803
0,35,18,0803
0,35,18,0803
0,27,18,0803
0,25,18,0803
0,25,18,0803
0,35,18,0803
0,30,18,0803
0,26,18,0803
0,30,18,0803
0,28,18,0803
0,31,18,0803
0,35,18,0803
0,33,18,0803
